"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","direction"
"LOC127820433",57.6133003999514,-0.598239755442743,0.632148049316402,-0.946360201680086,0.343964897182667,0.909167642910687,"Not significant","Not DE"
"PCBP2-OT1",30.8845208266626,0.526408082111707,0.556545449202403,0.945849225550426,0.344225494001563,0.909260961772255,"Not significant","Not DE"
"LOC127399272",11.2491001616059,0.504276975751419,0.533143859663225,0.945855357069964,0.344222366191893,0.909260961772255,"Not significant","Not DE"
"LOC127828457",129.051204910259,0.52669161348324,0.5567311380536,0.946043031335769,0.344126638603241,0.909260961772255,"Not significant","Not DE"
"LOC126860120",94.0388576731505,0.559690144490243,0.591706591415901,0.945891346504954,0.344204007633349,0.909260961772255,"Not significant","Not DE"
"LOC130055729",23.2043773445726,0.658327848597403,0.696196762217284,0.945606018765047,0.344349573233594,0.909466817111723,"Not significant","Not DE"
"KRT90P",172.988502181733,0.654764772071302,0.692506667995931,0.945499592034468,0.344403878997252,0.909488362224017,"Not significant","Not DE"
"LOC124902971",319.201895400102,-0.45379339808467,0.480068935999535,-0.945267156559177,0.344522501528557,0.909679724025294,"Not significant","Not DE"
"LOC127275896",39.245063535554,-0.491435538684351,0.519979740447229,-0.945105165562166,0.344605188410513,0.909732091353853,"Not significant","Not DE"
"LOC127884931",125.366015788515,-0.534546409616032,0.565677467027566,-0.944966771303236,0.344675840572996,0.909732091353853,"Not significant","Not DE"
"LOC130058508",55.4667321024092,-0.627518161747932,0.664207954619931,-0.944761587667234,0.344780606631675,0.909732091353853,"Not significant","Not DE"
"LOC127409345",77.823405378741,-0.716093925552274,0.758168440047666,-0.94450505682781,0.344911618966713,0.909732091353853,"Not significant","Not DE"
"LOC127826628",129.971008033384,-0.373557711317474,0.395477442180786,-0.944574004670306,0.344876403636767,0.909732091353853,"Not significant","Not DE"
"VMP1",158.629246965235,0.483270558089533,0.51153941208809,0.944737681338836,0.344792814441809,0.909732091353853,"Not significant","Not DE"
"LOC108167315",141.698272698371,-0.638481596769409,0.675908029630722,-0.944627920929182,0.344848867333876,0.909732091353853,"Not significant","Not DE"
"EEF1GP2",101.516820119327,0.526693233537801,0.557586742831184,0.944594254274197,0.344866061522828,0.909732091353853,"Not significant","Not DE"
"LOC127276175",31.581526559545,0.65506824711445,0.694286959516755,0.943512243943624,0.345418955566554,0.910178199568999,"Not significant","Not DE"
"MAP3K9",209.124453043979,-0.50190262767391,0.531916266461013,-0.943574504711443,0.345387125762186,0.910178199568999,"Not significant","Not DE"
"ZNF468",175.995741208105,-0.634975946606497,0.672980753749646,-0.943527646323617,0.345411081176357,0.910178199568999,"Not significant","Not DE"
"MTCO1P42",147.318162971974,-0.885503184275575,0.938146792162781,-0.943885532278117,0.34522814598286,0.910178199568999,"Not significant","Not DE"
"LOC100288367",41.8641856742631,-0.542536598296666,0.575025698184485,-0.943499742723853,0.345425346837143,0.910178199568999,"Not significant","Not DE"
"LOC127406547",104.573086575089,-0.590671939338447,0.626135789649155,-0.94336076790854,0.345496403033067,0.910178199568999,"Not significant","Not DE"
"LOC129935049",25.4756125081395,0.550987245475155,0.583976003122344,0.943510080087524,0.345420061836395,0.910178199568999,"Not significant","Not DE"
"IGH",67.271265682421,0.54640245387886,0.579069648289104,0.943586761097285,0.345380860104652,0.910178199568999,"Not significant","Not DE"
"GLM6",28.5050074043051,0.508287177851819,0.538795489725258,0.943376823942984,0.345488193294649,0.910178199568999,"Not significant","Not DE"
"TBC1D16",37.3745526680344,-0.519118560801587,0.550418794543568,-0.943133784579546,0.345612476985538,0.910329556224456,"Not significant","Not DE"
"LOC130006772",50.4668551906474,-0.668878952189521,0.70928271418024,-0.943035744163855,0.345662620240574,0.910329556224456,"Not significant","Not DE"
"LOC127824767",153.985741456241,0.461586232940062,0.489498688871656,0.942977465382112,0.345692429408556,0.910329556224456,"Not significant","Not DE"
"LINC02686",37.0576072577442,0.577558033285876,0.612567409892775,0.942848124073354,0.345758592388605,0.910382142791534,"Not significant","Not DE"
"LOC127815071",46.5465806146457,-0.587079004557223,0.622741377276399,-0.942733253288632,0.345817359912728,0.910415245679941,"Not significant","Not DE"
"LOC129932560",24.5698784549983,-0.506532823689014,0.537471646372984,-0.942436363122122,0.345969277448725,0.910571917729631,"Not significant","Not DE"
"HPCQTL19",22.2987689095242,0.490799877552746,0.520754213498152,0.942478936955328,0.345947489973868,0.910571917729631,"Not significant","Not DE"
"LOC127409209",51.2155839159894,-0.466213933823157,0.494752461234601,-0.942317563534237,0.346030078641982,0.910610333806408,"Not significant","Not DE"
"LOC127396688",55.771760319972,-0.638166055081639,0.677314231121697,-0.942200865947812,0.3460898106659,0.910645926382318,"Not significant","Not DE"
"LOC127821473",167.028560758584,0.513026224010623,0.544625901902958,0.941979113035344,0.346203333685032,0.910716177018825,"Not significant","Not DE"
"LOC127396573",38.0299657781754,0.460584126366747,0.48966760956879,0.940605662629687,0.346906978958025,0.910716177018825,"Not significant","Not DE"
"LOC127271788",75.6025955160957,0.453424322867751,0.482281853365832,0.940164594009323,0.347133139931267,0.910716177018825,"Not significant","Not DE"
"LOC129662038",58.1303605028733,-0.552960709871915,0.588141284144582,-0.940183464039877,0.347123462272361,0.910716177018825,"Not significant","Not DE"
"LOC127817270",95.7370268948032,-0.439338906670526,0.466993916566325,-0.940780791965901,0.346817206202535,0.910716177018825,"Not significant","Not DE"
"HOXC-AS1",165.735151850569,0.521004736236644,0.554104437990186,0.940264507042032,0.34708190061765,0.910716177018825,"Not significant","Not DE"
"RN7SL318P",27.3353489361085,0.506000181457655,0.537362233151213,0.941637037814058,0.346378500382852,0.910716177018825,"Not significant","Not DE"
"LOC126861584",67.2732699365757,0.595185259032345,0.633017864765665,0.94023453706583,0.347097269889056,0.910716177018825,"Not significant","Not DE"
"LOC124902553",171.028696009123,0.628800558859118,0.668304871526586,0.940888785417305,0.346761855232325,0.910716177018825,"Not significant","Not DE"
"LOC127275303",33.5549372996132,0.484975288451703,0.515692207833559,0.940435556490373,0.346994190940035,0.910716177018825,"Not significant","Not DE"
"LOC105379376",146.999382232245,0.611424200307931,0.64964376350681,0.941168428997813,0.346618552830897,0.910716177018825,"Not significant","Not DE"
"LOC127272505",113.385510403645,-0.499105022829902,0.529871070665885,-0.941936728500162,0.34622503450062,0.910716177018825,"Not significant","Not DE"
"LOC129999850",22.0682280665368,-1.07731306356746,1.14395326048446,-0.941745699567499,0.346322851766818,0.910716177018825,"Not significant","Not DE"
"LOC105374406",67.7271916237866,0.684375214728191,0.727036402139299,0.941321800001241,0.346539974394977,0.910716177018825,"Not significant","Not DE"
"C8orf58",92.0693206588662,-0.44814161510879,0.476528336401949,-0.940430150476476,0.346996962786494,0.910716177018825,"Not significant","Not DE"
"LOC130057945",126.290673269407,0.555794310817988,0.590536572106091,0.941168315513131,0.346618610978088,0.910716177018825,"Not significant","Not DE"
"LOC124901983",58.481876922706,-0.633217376906749,0.672988710737912,-0.940903416065398,0.34675435687162,0.910716177018825,"Not significant","Not DE"
"LINC02233",218.429043381195,-0.52202982306228,0.555213902263405,-0.940231901496261,0.347098621488558,0.910716177018825,"Not significant","Not DE"
"LOC127822590",94.7658504850676,-0.512128523662557,0.544448244128928,-0.940637662413477,0.346890574498214,0.910716177018825,"Not significant","Not DE"
"LOC129390559",77.7319621878698,0.529182842470096,0.562651701781198,0.940515848072352,0.346953024384932,0.910716177018825,"Not significant","Not DE"
"LOC129935493",200.430648079396,0.581788634253974,0.618098566085638,0.941255434288399,0.34657397495743,0.910716177018825,"Not significant","Not DE"
"LOC130062465",32.9784253173263,-0.496480333389128,0.527692171176452,-0.940852187142099,0.346780612684545,0.910716177018825,"Not significant","Not DE"
"LOC130005600",61.3132145035464,-0.43729970457712,0.465305665787936,-0.939811690959336,0.34731416095288,0.911069810203561,"Not significant","Not DE"
"LOC129994471",139.989377416949,0.519231612826363,0.552538548243579,0.939720159755201,0.34736112153601,0.911071730533894,"Not significant","Not DE"
"LOC110120922",248.344279848432,0.46860890350422,0.498886888969642,0.939308917241832,0.347572161593175,0.911344573521639,"Not significant","Not DE"
"LOC125446267",82.7091640966096,0.592629314918812,0.630962069167629,0.93924713366782,0.34760387452619,0.911344573521639,"Not significant","Not DE"
"LOC129994451",41.8778494882016,-0.578044798758445,0.615340254800688,-0.939390514839107,0.347530281126915,0.911344573521639,"Not significant","Not DE"
"LOC124906938",40.8099199215856,0.56052425234774,0.597302195525085,0.93842657292593,0.348025235237625,0.911500609528161,"Not significant","Not DE"
"LOC129997695",44.9593449981562,0.608675508422531,0.64921054327637,0.937562574616749,0.348469252102313,0.911500609528161,"Not significant","Not DE"
"LOC111365180",128.847196263097,-0.554865044381292,0.591795541038401,-0.937595851783019,0.348452143990586,0.911500609528161,"Not significant","Not DE"
"B3GAT1",185.672634325601,-0.54427534788882,0.580822993016924,-0.937076104824523,0.348719411844239,0.911500609528161,"Not significant","Not DE"
"RN7SL561P",32.3603288997936,0.704509024810789,0.750609639104624,0.938582437671828,0.347945173191414,0.911500609528161,"Not significant","Not DE"
"LOC127275527",97.078823033655,-0.713156296616655,0.760860604028462,-0.937302171831172,0.34860314611373,0.911500609528161,"Not significant","Not DE"
"LOC127822934",25.9837796726416,0.609653580528069,0.64953765582031,0.938596207725831,0.347938100578965,0.911500609528161,"Not significant","Not DE"
"RPL39P11",22.2015882937424,-0.581928308745791,0.620129422565046,-0.938398159433811,0.34803983147629,0.911500609528161,"Not significant","Not DE"
"TRR-TCG4-1",20.5416300403772,-0.51304969760036,0.547460105116404,-0.937145360557868,0.348683791166013,0.911500609528161,"Not significant","Not DE"
"HAUS1P3",50.6006518488662,0.603732034749679,0.643869514975713,0.937662089456825,0.348418092153087,0.911500609528161,"Not significant","Not DE"
"LOC124908450",34.429289908895,-0.61176922122922,0.65218446617915,-0.938030960493884,0.348228499529419,0.911500609528161,"Not significant","Not DE"
"LOC130068849",118.092979201715,0.498942596225818,0.531558662087413,0.938640702921645,0.34791524746083,0.911500609528161,"Not significant","Not DE"
"LOC121201619",215.910698347455,0.445679284758419,0.475406361722557,0.937470174239093,0.34851675882527,0.911500609528161,"Not significant","Not DE"
"CASC20",112.309863828852,0.556152682995275,0.593165871964388,0.937600609342988,0.348449698126789,0.911500609528161,"Not significant","Not DE"
"LOC105373191",240.067362588732,0.450879215992371,0.481163108140326,0.937061067992099,0.34872714612555,0.911500609528161,"Not significant","Not DE"
"LOC127458901",30.9013818347456,0.52269553560946,0.557681324833599,0.937265625248294,0.34862194026623,0.911500609528161,"Not significant","Not DE"
"LOC130000382",42.7278888967696,-0.624251880147478,0.665410135577954,-0.938146034708764,0.348169367016945,0.911500609528161,"Not significant","Not DE"
"LOC127402654",114.121899276336,0.541041369312261,0.57727968155283,0.937225727149982,0.348642458677216,0.911500609528161,"Not significant","Not DE"
"GPR150",98.9260806117532,-0.572066876323934,0.609948562114655,-0.937893638671124,0.348299072643519,0.911500609528161,"Not significant","Not DE"
"LOC127830520",61.0192106062832,-0.636153025793246,0.677587918352975,-0.938849422432964,0.347808060050553,0.911500609528161,"Not significant","Not DE"
"FRG2",24.8836882390497,0.569822551454565,0.60792682489719,0.937320953966674,0.34859348761386,0.911500609528161,"Not significant","Not DE"
"GABRG2",162.387433984803,0.520372677251348,0.554911913366005,0.937757263301219,0.34836916834803,0.911500609528161,"Not significant","Not DE"
"LOC127886663",136.232935226364,-0.512842106010926,0.546190372813008,-0.938943876600515,0.347759560239338,0.911500609528161,"Not significant","Not DE"
"LOC130058003",67.2033318871243,0.508645423892158,0.543045123574709,0.936654067610243,0.348936530509198,0.911926951767045,"Not significant","Not DE"
"LOC127883437",82.2147939916715,0.584617037564373,0.6243878834923,0.936304263776738,0.349116553497316,0.912276456685905,"Not significant","Not DE"
"LOC130065528",77.1919186198976,0.463400036476307,0.50210748575995,0.922910033446207,0.356054091441416,0.912341093801091,"Not significant","Not DE"
"LOC130006801",54.0370873507979,0.52929917533517,0.565490175251133,0.936000656598691,0.349272849649795,0.912341093801091,"Not significant","Not DE"
"ACADVL",112.763205598138,-0.457231155829193,0.493616420842415,-0.926288382077878,0.354296131960777,0.912341093801091,"Not significant","Not DE"
"LOC127821645",256.378759991602,0.548267359042937,0.587641178881658,0.932996833350493,0.350821603346559,0.912341093801091,"Not significant","Not DE"
"LOC127404724",65.6532694074612,0.633195176905248,0.695627236252132,0.910250697365944,0.362690313069697,0.912341093801091,"Not significant","Not DE"
"LOC107986845",138.514017848487,-0.54663399720983,0.593212291361113,-0.921481238960154,0.356799231791408,0.912341093801091,"Not significant","Not DE"
"LOC130066295",91.4468300224969,0.524032342870351,0.562103432379863,0.932270313048393,0.351196845808144,0.912341093801091,"Not significant","Not DE"
"LOC129935601",92.3875129242494,0.562157201072426,0.610895904218679,0.920217662600654,0.357459026105837,0.912341093801091,"Not significant","Not DE"
"LOC127820899",41.947266877915,-0.558545626694128,0.610401778201092,-0.915045870836438,0.360167549571081,0.912341093801091,"Not significant","Not DE"
"LOC129993558",28.6313271052705,-0.48904583312937,0.53157734721034,-0.919989980189767,0.357577995331187,0.912341093801091,"Not significant","Not DE"
"LOC112806043",110.862814359286,-0.433671369360937,0.471351057359304,-0.920060245097436,0.357541277663856,0.912341093801091,"Not significant","Not DE"
"LOC127272242",43.2153584911266,0.494961545699443,0.539918464413823,0.91673387432084,0.35928211086236,0.912341093801091,"Not significant","Not DE"
"LOC130006739",25.7108654731939,0.556712296648932,0.608477503463686,0.914926671043569,0.360230127317489,0.912341093801091,"Not significant","Not DE"
"TAM",49.3776440192184,0.588508413330876,0.64170813198273,0.917096704871919,0.359091967610321,0.912341093801091,"Not significant","Not DE"
"LOC130007148",38.133022649861,0.553540545553576,0.597508351157199,0.926414742959709,0.354230485283078,0.912341093801091,"Not significant","Not DE"
"RNU6-1298P",182.115426176498,-0.464613428762834,0.496525476192175,-0.935729284881668,0.349412588671993,0.912341093801091,"Not significant","Not DE"
"LOC124909396",33.2848022766703,0.612495585670905,0.664634086875575,0.921553073737503,0.356761745307624,0.912341093801091,"Not significant","Not DE"
"LOC105372645",93.5692565414627,-0.579961809133801,0.636795977933766,-0.910749799355867,0.362427218444804,0.912341093801091,"Not significant","Not DE"
"FUT5",19.4467415864716,-0.682718892493329,0.740311214964644,-0.922205254618403,0.356421522746103,0.912341093801091,"Not significant","Not DE"
"LOC110120790",118.022524257036,-0.598571273083191,0.655005412309819,-0.913841720746066,0.360800020455818,0.912341093801091,"Not significant","Not DE"
"RNU6-715P",215.335197907998,0.606890113590477,0.660854788367694,0.918341100454898,0.35844031614245,0.912341093801091,"Not significant","Not DE"
"LOC127270198",42.5625679628184,-0.516567014903793,0.567637035599064,-0.910030499258432,0.362806425427319,0.912341093801091,"Not significant","Not DE"
"LOC127459527",104.488261001279,-0.461901644026288,0.503767164699193,-0.916895098357782,0.359197612751494,0.912341093801091,"Not significant","Not DE"
"LOC401557",206.624269797362,0.573799883299986,0.623445477701112,0.92036898786372,0.357379969009871,0.912341093801091,"Not significant","Not DE"
"LOC105376286",114.880032278508,-0.484478538364643,0.532667563714692,-0.909532645438385,0.363069033811984,0.912341093801091,"Not significant","Not DE"
"LOC127886542",125.633836051422,-0.524166835806651,0.57198395963621,-0.916401285343785,0.359456461426167,0.912341093801091,"Not significant","Not DE"
"LOC127885123",85.4879310750876,-0.603525837659074,0.656733059724585,-0.9189819649283,0.358105005583685,0.912341093801091,"Not significant","Not DE"
"LOC129930377",64.3670569883584,0.539898526295383,0.583780135089382,0.924831959574506,0.355053323455948,0.912341093801091,"Not significant","Not DE"
"RNU6-354P",136.149115933517,-0.708250354721605,0.763372832631822,-0.927790883361442,0.353516053960914,0.912341093801091,"Not significant","Not DE"
"LOC127271874",38.9066228615712,0.463259941810915,0.497974329745779,0.930288800323131,0.352221575000348,0.912341093801091,"Not significant","Not DE"
"LOC127818132",70.2303625110093,-0.441761115279362,0.47812486136624,-0.923945084171174,0.355514908389754,0.912341093801091,"Not significant","Not DE"
"GRSF1",26.9226958377553,-0.615726171840114,0.669576004822101,-0.919576220482551,0.357794257963276,0.912341093801091,"Not significant","Not DE"
"LOC127821838",28.8110818409397,-0.615472112691497,0.666139914715811,-0.923938198409968,0.355518493647099,0.912341093801091,"Not significant","Not DE"
"ANTXRLP1",71.9539951890794,0.52373539904894,0.573121435344354,0.913829716967853,0.360806328856825,0.912341093801091,"Not significant","Not DE"
"DNAJC9-AS1",197.492696880311,0.577554478763942,0.628002238469246,0.919669458777297,0.35774551727893,0.912341093801091,"Not significant","Not DE"
"LOC100421505",144.764574020814,0.639346294485572,0.696755812935194,0.917604536074445,0.358825942240612,0.912341093801091,"Not significant","Not DE"
"LOC127817524",49.3723769691871,-0.510283871278244,0.553874042212269,-0.921299487587613,0.356894088575151,0.912341093801091,"Not significant","Not DE"
"LINC00618",17.5417189161976,0.631991319056779,0.69412363714537,0.910488110815365,0.362565148984938,0.912341093801091,"Not significant","Not DE"
"LOC127396582",239.229674047426,0.515650093296461,0.553329444764702,0.931904307958411,0.351385981085035,0.912341093801091,"Not significant","Not DE"
"LOC127893270",73.4366902855342,0.499496660815687,0.545298377083953,0.916006138669995,0.359663675213093,0.912341093801091,"Not significant","Not DE"
"LOC127409251",129.261430258291,-0.552083437792422,0.605583949531084,-0.911654673509612,0.361950531602062,0.912341093801091,"Not significant","Not DE"
"LOC127828930",46.2541955361931,-0.470710657474505,0.513997977655186,-0.915783092419635,0.359780673152684,0.912341093801091,"Not significant","Not DE"
"LOC109280165",111.651813191241,0.575036936564834,0.626266031681798,0.918199147765701,0.358514614768841,0.912341093801091,"Not significant","Not DE"
"LOC127898029",27.8954347434248,-0.586901063041345,0.643951031724641,-0.911406355650207,0.362081306083515,0.912341093801091,"Not significant","Not DE"
"LOC127828632",65.5383169321541,0.501225860031116,0.540389798440232,0.927526503049914,0.353653237806099,0.912341093801091,"Not significant","Not DE"
"LOC124909027",60.2042205238672,0.506048908208001,0.554186069986212,0.91313898997965,0.361169446352367,0.912341093801091,"Not significant","Not DE"
"LOC125078035",21.3784960380815,0.513532414856651,0.557042014318526,0.921891709523735,0.356585063977356,0.912341093801091,"Not significant","Not DE"
"LOC125024502",182.160479076915,0.493856913815859,0.536240852426605,0.92096100396128,0.357070786900467,0.912341093801091,"Not significant","Not DE"
"APOM",72.1915644193497,-0.5606528526402,0.615574224675176,-0.910780260391903,0.362411165207388,0.912341093801091,"Not significant","Not DE"
"LOC129664580",167.369901419129,-0.597329307845678,0.638830860732439,-0.935035147113621,0.349770186565873,0.912341093801091,"Not significant","Not DE"
"LOC107986707",72.5540582772399,-0.533720539996782,0.583872628903187,-0.914104401501717,0.360661989951479,0.912341093801091,"Not significant","Not DE"
"LOC127273253",145.225116675133,0.50042817365955,0.543297004047217,0.921095036290791,0.357000811526746,0.912341093801091,"Not significant","Not DE"
"LOC126860990",57.1114015737806,0.488129783595508,0.528708947614544,0.923248577119561,0.355877679109666,0.912341093801091,"Not significant","Not DE"
"RPL26P5",240.330937611664,0.656820250617485,0.704755423145095,0.931983251276462,0.351345181204838,0.912341093801091,"Not significant","Not DE"
"LOC105370478",63.0659198276552,0.502815318770998,0.544415732247443,0.9235870475221,0.355701360071656,0.912341093801091,"Not significant","Not DE"
"LOC127889294",33.4022810937537,0.617273578513508,0.678256945614742,0.91008810525934,0.362776047039602,0.912341093801091,"Not significant","Not DE"
"LOC127891000",81.7437623112696,0.598877256081521,0.653491380277457,0.91642716974668,0.359442890337297,0.912341093801091,"Not significant","Not DE"
"LOC127885685",134.188494705451,0.48838476750465,0.524432175718813,0.931263927189908,0.351717056805274,0.912341093801091,"Not significant","Not DE"
"LOC105377775",68.2785725587275,0.371834512825761,0.407396425577373,0.91270931574519,0.361395443125031,0.912341093801091,"Not significant","Not DE"
"LOC128316805",184.158030421936,0.438581878890591,0.469796317584212,0.933557506678359,0.350532193470303,0.912341093801091,"Not significant","Not DE"
"LOC127276324",221.909149624601,0.615660311530642,0.671748184028597,0.916504616117328,0.359402287437564,0.912341093801091,"Not significant","Not DE"
"DYRK4",76.0829565874647,-0.557150797938874,0.599697528822047,-0.929053016165091,0.352861611773819,0.912341093801091,"Not significant","Not DE"
"LOC127822181",19.9849559972382,-0.600349176790782,0.645671588127444,-0.929805783357908,0.35247165139286,0.912341093801091,"Not significant","Not DE"
"LOC107992393",100.135341725136,-0.527574485428814,0.576591269526816,-0.914988681430735,0.360197572128281,0.912341093801091,"Not significant","Not DE"
"LOC105371701",12.5529361761837,0.534983492521243,0.574982645293617,0.930434156404932,0.352146340577593,0.912341093801091,"Not significant","Not DE"
"LOC130008578",85.8176444984485,-0.585389518705411,0.629771960144465,-0.929526170982791,0.352616468773068,0.912341093801091,"Not significant","Not DE"
"LOC130060136",151.839293594525,0.562954770141491,0.615235360182684,0.91502343099124,0.360179329564544,0.912341093801091,"Not significant","Not DE"
"FAM199YP",25.1117480767089,-0.432658257537151,0.468409500712135,-0.923675239036292,0.355655427607356,0.912341093801091,"Not significant","Not DE"
"NUTF2P6",175.550622801503,-0.556238548236964,0.601897518840014,-0.924141620169751,0.355412586236418,0.912341093801091,"Not significant","Not DE"
"LOC132090920",50.3038875451187,-0.555501895198646,0.608497281645869,-0.91290776796261,0.361291051726459,0.912341093801091,"Not significant","Not DE"
"LOC100128939",167.771494467004,0.494161083265158,0.542506647476338,0.910884844570889,0.362356051802712,0.912341093801091,"Not significant","Not DE"
"LOC126860105",251.049912837498,-0.544750606918553,0.593659575352912,-0.91761445369548,0.358820748167796,0.912341093801091,"Not significant","Not DE"
"LOC127458704",127.530805416113,0.460087345424386,0.495360153009811,0.928793611332872,0.352996055979552,0.912341093801091,"Not significant","Not DE"
"LOC124907163",106.946457129507,-0.493105552008938,0.537139131292985,-0.918022023124529,0.35860733612226,0.912341093801091,"Not significant","Not DE"
"LOC130066768",75.9740105524021,-0.597571571210292,0.64314317658444,-0.92914236357732,0.352815312343002,0.912341093801091,"Not significant","Not DE"
"LOC126861004",30.2869155249867,-0.602530702980376,0.651656877877865,-0.924613432981066,0.355167023106894,0.912341093801091,"Not significant","Not DE"
"LOC127399526",44.5614329225511,0.516895788159603,0.55643960660529,0.928934213207908,0.35292318088962,0.912341093801091,"Not significant","Not DE"
"FRA1F",68.5564243798322,0.447622175284812,0.482856386066048,0.927029626617764,0.353911152196284,0.912341093801091,"Not significant","Not DE"
"NPM1P8",188.431265285256,-0.554287867404613,0.604757239981825,-0.916546063047168,0.359380559190803,0.912341093801091,"Not significant","Not DE"
"LOC127267898",66.1469531348279,0.464561736407796,0.499658650278083,0.929758218234081,0.352496283756238,0.912341093801091,"Not significant","Not DE"
"LOC129664680",54.3228848372789,0.505206281568266,0.54560158447893,0.925961903227896,0.354465778980762,0.912341093801091,"Not significant","Not DE"
"LOC127403393",258.563400750679,-0.583834095109425,0.639798695722245,-0.912527798216838,0.361490942963479,0.912341093801091,"Not significant","Not DE"
"LOC127402025",41.7211793090851,-0.602061033485937,0.651332402105148,-0.924352959472057,0.355302577802984,0.912341093801091,"Not significant","Not DE"
"LOC127894560",12.9709019584805,0.657246625832227,0.719595620216924,0.913355511577597,0.36105559556839,0.912341093801091,"Not significant","Not DE"
"LOC127894896",20.5207136796799,0.515517696271511,0.561615810818186,0.917918773548206,0.358661392252175,0.912341093801091,"Not significant","Not DE"
"LOC127814477",52.7328361775872,-0.543489182013803,0.585641746582572,-0.92802329271309,0.353395487260687,0.912341093801091,"Not significant","Not DE"
"LOC116268441",111.809418011025,-0.583791300158983,0.627880661259891,-0.929780667217175,0.352484658054018,0.912341093801091,"Not significant","Not DE"
"LOC130010152",94.7797381188334,0.46442545313286,0.499813877939971,0.929196794308779,0.352787108464472,0.912341093801091,"Not significant","Not DE"
"LOC127459685",185.806770452027,-0.658088880437935,0.710980564180977,-0.925607412624604,0.354650039729815,0.912341093801091,"Not significant","Not DE"
"LOC127830253",32.0038642580599,0.510660551304565,0.552054047121259,0.925019124427138,0.354955959623517,0.912341093801091,"Not significant","Not DE"
"LOC127888944",29.5391877261881,-0.628245484644653,0.683220336270902,-0.919535691917034,0.357815445733012,0.912341093801091,"Not significant","Not DE"
"LOC105377644",40.2509268219836,-0.580462171305515,0.634506537405615,-0.914824571672536,0.360283733076731,0.912341093801091,"Not significant","Not DE"
"LOC129935758",145.372445093776,0.548076020878863,0.593677092638495,0.923188763176013,0.355908843655412,0.912341093801091,"Not significant","Not DE"
"LOC130059094",58.4189479672075,-0.536314044585519,0.579970293996399,-0.924726749175276,0.355108061685901,0.912341093801091,"Not significant","Not DE"
"LOC127272551",80.7156686952749,-0.518538015602161,0.555192638401352,-0.933978550391563,0.350314957552679,0.912341093801091,"Not significant","Not DE"
"LOC132089782",16.523055614537,0.606607610343378,0.653062548383295,0.928866020330029,0.352958524621595,0.912341093801091,"Not significant","Not DE"
"LOC111591499",44.6630554598294,0.633208631514768,0.695062495679691,0.911009636472419,0.362290296272844,0.912341093801091,"Not significant","Not DE"
"LOC127897687",136.344003182578,0.596854348216119,0.646202322315384,0.923633864510967,0.355676976084394,0.912341093801091,"Not significant","Not DE"
"LOC127829975",320.700852827371,-0.585199916340903,0.625679280218584,-0.935303333261188,0.349631997994316,0.912341093801091,"Not significant","Not DE"
"LOC127408860",157.65519305324,-0.521638668504198,0.570822030313181,-0.913837660081202,0.360802154468034,0.912341093801091,"Not significant","Not DE"
"LOC129996554",18.0092989591047,-0.511879127100979,0.551775397513728,-0.927694727614679,0.353565944157872,0.912341093801091,"Not significant","Not DE"
"LOC116276486",50.6352605558024,0.58326660953246,0.629759388042982,0.926173742871858,0.354355695671871,0.912341093801091,"Not significant","Not DE"
"LINC01103",82.7448358365363,0.625996876761547,0.685387153988319,0.913347840149651,0.361059628952594,0.912341093801091,"Not significant","Not DE"
"LOC127825650",123.220089604576,-0.485333815914964,0.520787777613353,-0.931922439000265,0.351376610243832,0.912341093801091,"Not significant","Not DE"
"LOC110121128",37.5313056831972,-0.671806484410906,0.719253853202032,-0.934032513583493,0.350287121621804,0.912341093801091,"Not significant","Not DE"
"LOC132090785",114.54839328283,-0.543975791393335,0.583622944482975,-0.932067178879056,0.351301808613749,0.912341093801091,"Not significant","Not DE"
"ADHD5",26.3382678801714,0.520976651385887,0.569409655847802,0.914941722598992,0.360222225145229,0.912341093801091,"Not significant","Not DE"
"PLA2G4E-AS1",204.086913317377,-0.627580025856536,0.676422060505607,-0.92779355154005,0.353514669645795,0.912341093801091,"Not significant","Not DE"
"LOC130003186",47.6306121857781,-0.495504507217997,0.544941862211329,-0.909279579306462,0.363202566960947,0.912341093801091,"Not significant","Not DE"
"LOC127815763",49.5802315639539,0.598272280656167,0.645934907653861,0.926211408560016,0.354336124809326,0.912341093801091,"Not significant","Not DE"
"LOC126860762",109.315767809192,-0.573406400984669,0.620227423795786,-0.924509911985877,0.355220893226038,0.912341093801091,"Not significant","Not DE"
"LOC129997512",62.1889510109862,-0.545555475709587,0.596235541003728,-0.914999925685704,0.360191669140133,0.912341093801091,"Not significant","Not DE"
"LOC126807585",43.466640236957,0.529189649723004,0.580560432836218,0.911515183936577,0.362023988951592,0.912341093801091,"Not significant","Not DE"
"LOC110121282",90.2912423707751,0.576113014144573,0.632837312620781,0.910365116997772,0.362629987800411,0.912341093801091,"Not significant","Not DE"
"LOC123881347",77.881846463388,-0.640027226969893,0.694771221156286,-0.921205725684371,0.356943029506555,0.912341093801091,"Not significant","Not DE"
"LOC130060661",51.9859701556404,-0.595966263528023,0.649893993626322,-0.917020728569301,0.359131778153705,0.912341093801091,"Not significant","Not DE"
"LOC130008803",73.6449249693454,-0.495243742055459,0.531010851056329,-0.932643355724806,0.351004140215089,0.912341093801091,"Not significant","Not DE"
